id,lat,lon,user,uid,version,changeset,timestamp
196635464,42.980835,-88.055891,Gary Cox,383843,3,7037618,2011-01-21T07:44:58Z
196635502,42.9811476,-87.9374361,maxerickson,360392,5,18639573,2013-10-31T18:11:34Z
196635548,42.9811766,-87.9733782,maxerickson,360392,8,18639573,2013-10-31T18:11:35Z
196635585,42.9810826,-88.0139932,ItalianMustache,1743198,6,24377299,2014-07-27T03:14:54Z
196635638,42.9625144,-87.9170129,whammypower788,108601,3,3318293,2009-12-07T18:53:56Z
196635692,42.9171967,-87.8827301,maxerickson,360392,4,18645362,2013-11-01T01:29:46Z
196635747,43.0160489,-87.9381319,maxerickson,360392,4,18639573,2013-10-31T18:11:35Z
196635786,43.0140416,-88.025728,Gary Cox,383843,3,7036609,2011-01-21T02:47:49Z
196635828,43.0149546,-88.009551,Gary Cox,383843,4,7341699,2011-02-20T12:27:33Z
196635868,43.0160293,-87.9306883,Gary Cox,383843,5,8700255,2011-07-12T08:11:34Z
196635951,43.0311859,-88.0588305,bbauter,156587,8,5391948,2010-08-03T17:36:11Z
196636095,43.0305109,-87.9825463,Sundance,239998,9,10973211,2012-03-13T23:04:48Z
196636203,42.9233909,-87.8620067,mattbierner,173222,3,2507534,2009-09-17T00:02:10Z
196636263,42.9710431,-88.0575855,Rub21,510836,3,17142564,2013-07-29T17:52:28Z
196636312,42.9701967,-87.9169338,ItalianMustache,1743198,4,37054460,2016-02-07T07:01:38Z
196636393,42.9920197,-87.9901752,maxerickson,360392,4,18639573,2013-10-31T18:11:35Z
196636434,42.9368532,-88.0150445,Tom Layo,280679,3,8863056,2011-07-29T12:38:14Z
196636479,43.1040299,-87.9104653,bbauter,156587,5,7771105,2011-04-05T02:38:44Z
196636518,43.0454171,-87.967777,Mulad,502142,5,19690448,2013-12-29T03:12:43Z
196636600,43.0625366,-87.9413542,maxerickson,360392,5,18611634,2013-10-30T04:35:45Z
196636640,43.0898103,-87.9760876,FightingIrish1,1704100,9,18460208,2013-10-20T21:53:24Z
196636733,43.0119733,-88.0552118,Gary Cox,383843,3,7037344,2011-01-21T06:48:51Z
196636799,43.0124105,-87.9395207,ItalianMustache,1743198,6,32931689,2015-07-28T12:52:17Z
196636868,43.0121765,-87.9818302,ItalianMustache,1743198,6,36170160,2015-12-26T05:13:11Z
196636919,43.0118094,-88.0188981,be9110,23999,3,4046557,2010-03-06T04:23:06Z
196637005,42.9009779,-88.0103693,dewline8486,1747062,3,18054508,2013-09-27T01:01:44Z
196637069,42.9900046,-87.9082803,woodpeck_fixbot,147510,3,2151937,2009-08-15T11:14:58Z
196637134,42.9411348,-87.9913602,Tom Layo,280679,3,8863056,2011-07-29T12:43:06Z
196637212,42.9826979,-88.006101,whammypower788,108601,3,4037576,2010-03-05T00:17:50Z
196637259,43.0062485,-88.0333086,Gary Cox,383843,5,7341699,2011-02-20T12:27:36Z
196637317,43.1785338,-87.9107174,iandees,4732,5,6474169,2010-11-27T22:50:43Z
196637363,42.9709632,-87.8624023,ItalianMustache,1743198,4,25843444,2014-10-04T00:08:48Z
196637411,43.0588247,-87.985381,ItalianMustache,1743198,11,34895384,2015-10-27T02:52:40Z
196637502,42.9491957,-88.0676191,skquinn,243003,3,16659905,2013-06-22T18:28:42Z
196637592,43.1830464,-88.0156004,iandees,4732,3,16570639,2013-06-16T03:26:07Z
196637649,42.9443784,-88.0023321,maxerickson,360392,5,18645362,2013-11-01T01:29:47Z
196637706,42.9727957,-87.8895252,Gary Cox,383843,5,8680035,2011-07-10T05:49:55Z
196637776,43.1659738,-88.0291254,adbrown,54598,3,7610073,2011-03-19T22:06:33Z
196637837,43.1416211,-87.9271892,woodpeck_fixbot,147510,6,2151937,2009-08-15T11:15:10Z
196637884,43.1409672,-88.0543851,karitotp,2748195,4,31822088,2015-06-08T17:11:18Z
196637925,43.141316,-87.9688594,Rub21,510836,6,17153764,2013-07-30T14:31:06Z
196637971,43.1025096,-87.9504326,Rub21,510836,3,17145731,2013-07-29T22:15:04Z
196638018,43.1030571,-88.0421745,whammypower788,108601,4,3989837,2010-02-27T16:24:10Z
196638061,43.1030488,-88.0082612,cncr04s,1533276,3,16894100,2013-07-10T00:51:51Z
196638129,43.1158399,-88.0128928,iandees,4732,3,6470949,2010-11-27T16:05:10Z
196638171,43.1057348,-87.8959445,FightingIrish1,1704100,6,18359994,2013-10-14T22:45:30Z
196638221,43.0861145,-88.021335,Gary Cox,383843,3,8501964,2011-06-21T07:40:19Z
196638276,43.1373912,-88.0203952,adbrown,54598,3,10109839,2011-12-13T18:43:48Z
196638321,43.069751,-88.0212618,ItalianMustache,1743198,4,37359051,2016-02-22T05:08:40Z
196638375,42.980014,-87.980485,woodpeck_fixbot,147510,2,2151937,2009-08-15T11:15:20Z
196638441,42.8991511,-88.0431207,Gary Cox,383843,3,8453621,2011-06-16T08:19:26Z
196638534,43.0425463,-88.009016,iandees,4732,4,16578451,2013-06-16T16:51:53Z
196638755,43.136317,-88.0209673,adbrown,54598,3,10109839,2011-12-13T18:43:44Z
196638806,43.0080515,-88.0344934,Gary Cox,383843,5,7341699,2011-02-20T12:27:39Z
196638850,42.9257832,-87.8648711,whammypower788,108601,3,3712964,2010-01-25T18:27:23Z
196638910,43.1184968,-87.904205,FightingIrish1,1704100,10,18359840,2013-10-14T22:27:24Z
196638971,43.0921442,-88.0420994,whammypower788,108601,3,3989837,2010-02-27T16:22:12Z
196639048,42.9712039,-88.0015998,maxerickson,360392,4,18639573,2013-10-31T18:11:36Z
196639167,42.9425405,-87.9906725,Tom Layo,280679,4,8863056,2011-07-29T12:43:06Z
196639199,42.9437012,-88.002593,Tom Layo,280679,8,8863056,2011-07-29T12:38:11Z
196639256,42.9068749,-88.0145033,whammypower788,108601,3,8150637,2011-05-15T11:31:47Z
196639295,43.0752167,-87.9472961,shuui,1952296,6,35541517,2015-11-23T23:43:46Z
196639343,43.115506,-87.9463557,ItalianMustache,1743198,6,32235777,2015-06-27T03:57:05Z
196639407,42.906948,-87.9029152,woodpeck_fixbot,147510,3,2151937,2009-08-15T11:15:54Z
196639463,43.1012098,-87.9235707,Gary Cox,383843,3,7612425,2011-03-20T03:11:08Z
196639522,43.016881,-87.9618356,maxerickson,360392,6,18559843,2013-10-27T01:06:46Z
196639574,43.0029813,-87.9617092,Gary Cox,383843,5,7398244,2011-02-26T10:59:51Z
196639647,42.9251585,-88.057342,whammypower788,108601,3,3886174,2010-02-15T20:14:33Z
196639706,43.1811371,-87.9705866,adbrown,54598,3,2430309,2009-09-09T21:49:12Z
196639759,43.0185385,-88.0048106,Umbugbene,567034,4,13852480,2012-11-12T22:06:51Z
196639828,42.9539074,-88.0066548,Tom Layo,280679,4,8862094,2011-07-29T11:57:21Z
196639887,43.0729367,-87.9040223,iandees,4732,5,16577284,2013-06-16T15:13:05Z
196639946,43.064169,-88.0224743,TheRedComputer,1709658,4,17283684,2013-08-09T19:33:18Z
196639994,43.1654303,-87.955705,woodpeck_fixbot,147510,3,2151937,2009-08-15T11:16:04Z
196640062,42.9577204,-88.0366626,maxerickson,360392,3,18622364,2013-10-30T18:48:13Z
196640120,42.9648156,-88.0366008,whammypower788,108601,3,3777196,2010-02-02T17:32:57Z
196640176,42.963084,-88.0675912,woodpeck_fixbot,147510,3,2151937,2009-08-15T11:16:08Z
196640219,42.9652353,-87.9834632,whammypower788,108601,3,3886174,2010-02-15T19:49:18Z
196640286,42.9738212,-87.9131902,Gary Cox,383843,6,8679504,2011-07-10T02:27:11Z
196640333,43.0016693,-88.046841,bbauter,156587,7,7788405,2011-04-06T19:50:38Z
196640380,43.1778555,-87.9446291,LocalTrailgeek,336222,6,36089981,2015-12-21T16:41:31Z
196640433,43.1777774,-88.0284854,Mulad,502142,7,19576757,2013-12-22T05:21:24Z
196640628,42.9555971,-88.0330255,Tom Layo,280679,3,8862094,2011-07-29T11:51:37Z
196640669,42.9755302,-88.0128814,ItalianMustache,1743198,4,26957862,2014-11-22T18:43:12Z
196640723,42.975714,-87.9855483,woodpeck_fixbot,147510,3,2151937,2009-08-15T11:16:17Z
196640774,43.0794559,-88.0442844,Ivan Komarov,69864,3,8877032,2011-07-31T00:56:45Z
196640833,43.0601566,-88.043702,bbauter,156587,5,7789309,2011-04-06T21:20:10Z
196640892,43.0786891,-88.0378079,Tom Layo,280679,5,12604699,2012-08-04T02:11:50Z
196640946,43.1265931,-88.0464314,Tom Layo,280679,3,12603892,2012-08-03T22:58:44Z
196640985,43.1268678,-87.9984393,ItalianMustache,1743198,7,33982769,2015-09-12T15:52:59Z
196641061,43.170476,-87.9076491,bbauter,156587,5,5230719,2010-07-15T22:08:26Z
196641130,43.0083076,-87.9296091,woodpeck_fixbot,147510,3,2151937,2009-08-15T11:16:25Z
196641170,43.0191195,-87.9293053,maxerickson,360392,6,18528878,2013-10-25T00:43:33Z
196641216,42.9669892,-87.9303039,Gary Cox,383843,3,7291216,2011-02-15T00:46:39Z
196641295,43.0791393,-87.9484697,maxerickson,360392,4,18611634,2013-10-30T04:35:46Z
196641350,43.1008387,-87.9479643,Rub21,510836,4,17145731,2013-07-29T22:15:04Z
196641393,43.0551435,-88.0134255,iandees,4732,4,9962452,2011-11-27T00:10:14Z
196641434,43.0792424,-87.91631,woodpeck_fixbot,147510,4,2151937,2009-08-15T11:16:46Z
196641499,42.9864919,-87.9630167,Gary Cox,383843,3,7388099,2011-02-25T08:03:36Z
196641567,42.9204685,-87.8605062,ItalianMustache,1743198,4,24506445,2014-08-02T22:44:40Z
196641626,43.1138372,-87.9725602,GIS_Analyst_Ben,236820,3,3959959,2010-02-24T04:48:13Z
196641675,42.9939048,-87.976467,ItalianMustache,1743198,5,37053302,2016-02-07T03:15:47Z
196641790,43.1368336,-87.9091581,ItalianMustache,1743198,5,38075292,2016-03-26T00:34:11Z
196641865,43.06619,-87.9920938,Gary Cox,383843,3,8501773,2011-06-21T06:58:59Z
196641906,43.1184567,-87.9910593,maxerickson,360392,4,17959746,2013-09-21T16:39:40Z
196641971,43.163135,-87.9892813,maxerickson,360392,10,18611634,2013-10-30T04:35:46Z
196642023,43.0204371,-88.0060019,ItalianMustache,1743198,5,37509054,2016-02-28T21:30:00Z
196642069,43.0311265,-88.0059775,whammypower788,108601,3,3903413,2010-02-17T19:16:45Z
196642126,42.9821022,-88.0602524,Rub21,510836,3,17142641,2013-07-29T17:57:32Z
196642189,42.9820421,-87.9953279,ItalianMustache,1743198,5,24377299,2014-07-27T03:14:54Z
196642245,42.9448766,-87.9554059,FightingIrish1,1704100,7,18188030,2013-10-05T01:38:31Z
196642361,43.1205219,-88.023281,iandees,4732,4,6470949,2010-11-27T16:05:11Z
196642403,43.089665,-88.0238926,FightingIrish1,1704100,6,18459945,2013-10-20T21:35:16Z
196642456,43.0979466,-88.0236983,cncr04s,1533276,3,16894100,2013-07-10T00:51:52Z
196642503,42.9433664,-88.0251555,whammypower788,108601,4,3886174,2010-02-15T20:04:52Z
196642552,42.9563293,-87.9925215,whammypower788,108601,3,8109920,2011-05-11T08:32:48Z
196642606,43.0013132,-87.9312493,ItalianMustache,1743198,4,25865279,2014-10-05T04:36:37Z
196642647,43.0011976,-87.9355606,Gary Cox,383843,3,7398244,2011-02-26T10:23:47Z
196642699,43.0010564,-87.997441,FightingIrish1,1704100,6,18422038,2013-10-18T15:58:26Z
196642754,43.0013469,-88.0615397,Gary Cox,383843,3,7037618,2011-01-21T07:45:20Z
196642817,42.9919317,-87.9189896,NE2,207745,4,4709612,2010-05-15T22:39:37Z
196642861,42.9920553,-87.9740318,Gary Cox,383843,4,7388099,2011-02-25T08:19:23Z
196642907,42.9921861,-87.9543495,Gary Cox,383843,4,7388099,2011-02-25T07:54:21Z
196642964,42.9183104,-87.882304,maxerickson,360392,4,18645362,2013-11-01T01:29:48Z
196643019,42.9521337,-87.9585905,noliver,91568,6,18220745,2013-10-06T21:27:40Z
196643074,43.1365809,-88.0438656,Tom Layo,280679,3,12603892,2012-08-03T22:58:47Z
196643128,43.1730565,-88.0428196,ItalianMustache,1743198,4,38050673,2016-03-24T21:37:22Z
196643196,43.0360521,-87.973135,bbauter,156587,4,7786583,2011-04-06T16:28:39Z
196643243,42.9902677,-87.9464709,woodpeck_fixbot,147510,3,2151937,2009-08-15T11:17:17Z
196643320,43.0083278,-87.9309566,Gary Cox,383843,4,7398244,2011-02-26T10:23:48Z
196643388,42.9373723,-87.8501652,Gary Cox,383843,4,8678880,2011-07-09T23:33:47Z
196643459,42.9881709,-88.0437426,FightingIrish1,1704100,7,18422038,2013-10-18T15:58:25Z
196643518,43.1772646,-87.9743485,whammypower788,108601,3,4068840,2010-03-08T05:27:12Z
196643613,42.9287332,-88.0537003,ItalianMustache,1743198,4,48548883,2017-05-10T03:09:17Z
196643677,43.1516331,-87.9149676,ItalianMustache,1743198,4,32235808,2015-06-27T04:06:29Z
196643743,43.0347801,-87.9504282,Gary Cox,383843,4,7511474,2011-03-10T07:48:58Z
196643798,43.0660461,-87.9499032,Gary Cox,383843,3,7563527,2011-03-15T06:46:05Z
196643848,43.1174575,-87.9623558,woodpeck_fixbot,147510,4,2151937,2009-08-15T11:17:43Z
196643893,43.0592522,-87.9634584,Rub21,510836,6,17145818,2013-07-29T22:26:23Z
196643943,43.1436303,-87.9609002,maxerickson,360392,4,18618243,2013-10-30T14:34:41Z
196643989,43.1888715,-88.0082213,iandees,4732,3,16570639,2013-06-16T03:26:07Z
196644043,43.1440108,-88.02455,Gary Cox,383843,3,8719855,2011-07-14T10:43:37Z
196644107,43.1009065,-87.9931024,erikwanta,3966596,3,40974956,2016-07-23T16:21:29Z
196644167,43.188761,-87.9902467,adbrown,54598,4,2429973,2009-09-09T21:25:58Z
196644246,42.9873448,-88.0021312,iandees,4732,4,14592320,2013-01-09T22:41:22Z
196644303,43.0303283,-88.0072111,ItalianMustache,1743198,6,32963557,2015-07-29T18:57:52Z
196644354,42.9846467,-88.0078484,Tom Layo,280679,7,8862094,2011-07-29T11:39:34Z
196644457,43.1376733,-87.9457545,woodpeck_fixbot,147510,3,2151937,2009-08-15T11:17:53Z
196644505,43.1014192,-87.9242854,ItalianMustache,1743198,4,29334141,2015-03-08T16:51:06Z
196644576,43.0437503,-88.0023964,srividya_c,2115749,4,32300753,2015-06-30T06:54:56Z
196644646,42.9091335,-87.8445255,mattbierner,173222,3,2507534,2009-09-17T00:02:40Z
196644698,43.0014171,-87.9080325,Gary Cox,383843,4,8676993,2011-07-09T18:32:21Z
196644750,43.0238314,-88.024775,Gary Cox,383843,4,8507935,2011-06-21T20:04:59Z
196644806,43.1597183,-87.9783184,adbrown,54598,3,5549268,2010-08-21T07:20:48Z
196644861,43.168577,-88.0444368,FightingIrish1,1704100,4,18393488,2013-10-16T20:49:40Z
196644931,43.088711,-88.045888,woodpeck_fixbot,147510,3,2151937,2009-08-15T11:18:01Z
196645001,43.0018096,-87.8981385,shuui,1952296,5,45032454,2017-01-09T18:02:42Z
196645093,42.9665018,-88.0118589,maxerickson,360392,4,18639573,2013-10-31T18:11:37Z
196645156,42.954715,-87.934184,woodpeck_fixbot,147510,2,2151937,2009-08-15T11:18:05Z
196645226,42.9398389,-87.9442331,whammypower788,108601,3,3949518,2010-02-23T05:13:04Z
196645281,42.9401323,-87.9902345,Tom Layo,280679,3,8863056,2011-07-29T12:43:06Z
196645362,43.1385102,-87.9996071,adbrown,54598,3,7712464,2011-03-30T01:41:10Z
196645423,43.0587164,-87.8899118,shuui,1952296,5,44047313,2016-11-29T23:08:21Z
196645471,42.9997954,-87.9744419,be9110,23999,3,4056822,2010-03-07T01:26:00Z
196645532,43.1631715,-87.9917427,maxerickson,360392,10,18611634,2013-10-30T04:35:47Z
196645579,43.0363831,-87.9944897,sandhill,1694880,3,17693534,2013-09-05T19:55:03Z
196645627,43.0680415,-87.9948087,Gary Cox,383843,4,8501773,2011-06-21T06:59:02Z
196645709,43.0166316,-88.0083219,Gary Cox,383843,5,7341699,2011-02-20T12:27:37Z
196645793,42.977392,-88.0092612,ItalianMustache,1743198,5,26957862,2014-11-22T18:43:12Z
196645845,43.002742,-88.0603093,karitotp,2748195,10,31316871,2015-05-20T14:49:26Z
196645902,42.964678,-87.9824093,erikwanta,3966596,4,40796067,2016-07-17T11:20:19Z
196645951,42.9649315,-88.0014562,Tom Layo,280679,4,8862094,2011-07-29T11:07:52Z
196646033,43.0416184,-87.928703,bbauter,156587,5,2330632,2009-08-31T20:38:11Z
196646072,43.0416852,-87.9564329,ItalianMustache,1743198,4,36990071,2016-02-04T04:36:01Z
196646210,43.186734,-87.9644773,woodpeck_fixbot,147510,3,2151937,2009-08-15T11:18:40Z
196646290,42.9490294,-87.9688051,Tom Layo,280679,3,8863056,2011-07-29T13:06:45Z
196646381,42.9236607,-88.0053884,whammypower788,108601,3,4014225,2010-03-02T04:24:46Z
196646438,42.9075367,-88.0415604,dewline8486,1747062,3,18054363,2013-09-27T00:23:47Z
196646483,43.0662121,-87.9985646,Gary Cox,383843,3,8501773,2011-06-21T06:59:02Z
196646539,43.1121818,-87.9973429,maxerickson,360392,5,35299026,2015-11-14T02:44:36Z
196646588,42.9995079,-87.9341612,ItalianMustache,1743198,4,25865279,2014-10-05T04:36:36Z
196646645,42.9339768,-88.0110513,Tom Layo,280679,3,8868563,2011-07-30T02:28:12Z
196646690,43.0787334,-88.0289151,bbauter,156587,4,5046957,2010-06-21T21:45:52Z
196646759,42.9436884,-87.9636419,MikeN,135163,6,13177451,2012-09-20T00:13:19Z
196646828,42.9065855,-88.0424601,Gary Cox,383843,3,8453621,2011-06-16T08:19:27Z
196646889,42.907188,-87.8879307,ItalianMustache,1743198,4,41421283,2016-08-13T01:10:39Z
196646952,43.1099308,-87.9948677,ItalianMustache,1743198,4,41978323,2016-09-07T12:36:03Z
196646998,43.1887359,-87.993328,adbrown,54598,4,2429973,2009-09-09T21:25:58Z
196647045,43.0360718,-87.9956467,sandhill,1694880,5,17693534,2013-09-05T19:55:03Z
196647096,43.1032035,-87.9896997,iandees,4732,3,6470949,2010-11-27T16:05:28Z
196647152,42.9958173,-88.0100986,NickConnolly,1480053,6,22011982,2014-04-28T22:24:00Z
196647230,42.934145,-88.0022235,Tom Layo,280679,4,8863056,2011-07-29T12:38:10Z
196647291,42.9889768,-87.996504,woodpeck_fixbot,147510,3,2151937,2009-08-15T11:19:03Z
196647358,43.1150811,-87.9020351,iandees,4732,6,14002461,2012-11-23T18:06:37Z
196647411,43.1082341,-87.9540831,maxerickson,360392,4,18639573,2013-10-31T18:11:38Z
196647533,42.9646261,-87.855128,whammypower788,108601,3,3764991,2010-02-01T04:42:57Z
196647572,42.9403789,-87.8549211,woodpeck_fixbot,147510,3,2151937,2009-08-15T11:19:09Z
196647621,43.0591112,-87.9700716,ItalianMustache,1743198,3,37452531,2016-02-26T05:13:07Z
196647666,43.1119529,-87.9689506,Gary Cox,383843,5,7328536,2011-02-19T04:08:24Z
196647729,43.1435863,-87.9687916,ItalianMustache,1743198,4,38051024,2016-03-24T21:55:03Z
196647788,42.9884976,-87.9840455,iandees,4732,6,14592320,2013-01-09T22:41:22Z
196647864,43.0599051,-88.0630322,FightingIrish1,1704100,6,18378280,2013-10-16T01:06:04Z
196647917,43.1381273,-88.0198807,adbrown,54598,3,10109839,2011-12-13T18:43:47Z
196648016,42.9774888,-87.9363051,Gary Cox,383843,4,7398244,2011-02-26T11:55:33Z
196648105,43.0529629,-87.8968352,shuui,1952296,13,41702210,2016-08-25T21:51:39Z
196648196,42.917915,-88.058787,woodpeck_fixbot,147510,2,2151937,2009-08-15T11:19:21Z
196648246,43.043243,-87.9390852,ItalianMustache,1743198,5,37482325,2016-02-27T14:29:47Z
196648295,43.0444061,-87.9810177,ItalianMustache,1743198,5,35161061,2015-11-08T00:48:36Z
196648370,43.0888931,-87.973209,ItalianMustache,1743198,4,37427198,2016-02-25T04:27:50Z
196648446,42.99459,-87.9826854,maxerickson,360392,3,18639573,2013-10-31T18:11:38Z
196648495,42.9936741,-87.9807546,Gary Cox,383843,3,7398244,2011-02-26T10:59:42Z
196648545,42.9367059,-88.0220656,maxerickson,360392,4,18645362,2013-11-01T01:29:49Z
196648592,42.9825431,-87.9809181,ItalianMustache,1743198,4,26958051,2014-11-22T18:53:51Z
196648676,43.1161969,-87.9960915,maxerickson,360392,3,17959746,2013-09-21T16:39:40Z
196648712,43.1148064,-87.9960656,maxerickson,360392,3,17959746,2013-09-21T16:39:40Z
196648775,43.1704996,-87.9943149,Rub21,510836,5,13884855,2012-11-15T16:28:14Z
196648833,43.0276138,-87.9181291,shuui,1952296,6,38076135,2016-03-26T02:58:43Z
196648918,42.9176599,-88.0258901,maxerickson,360392,3,18645362,2013-11-01T01:29:49Z
196648975,42.9773504,-88.0251418,Gary Cox,383843,3,7418236,2011-02-28T08:22:48Z
196649035,43.0028284,-87.9141305,Gary Cox,383843,5,7552927,2011-03-14T06:03:46Z
196649097,43.0030448,-87.9405094,whammypower788,108601,4,3897182,2010-02-16T23:01:52Z
196649143,43.0029063,-87.9839151,Gary Cox,383843,5,6867519,2011-01-05T00:19:02Z
196649179,43.0027319,-88.0151115,Gary Cox,383843,6,7341699,2011-02-20T12:27:20Z
196649216,43.0027982,-88.0648493,FightingIrish1,1704100,6,18375757,2013-10-15T20:07:19Z
196649282,42.9724712,-88.0166559,ItalianMustache,1743198,4,24377349,2014-07-27T03:22:52Z
196649348,43.1260666,-87.9213099,woodpeck_fixbot,147510,4,2151937,2009-08-15T11:19:59Z
196649394,43.0770412,-87.9709885,ItalianMustache,1743198,4,29484292,2015-03-15T01:49:46Z
196649457,43.1727732,-87.9691337,ItalianMustache,1743198,4,37801818,2016-03-13T15:16:45Z
196649574,42.9271322,-88.0207937,Tom Layo,280679,4,8863056,2011-07-29T12:38:11Z
196649658,43.0192421,-87.9842225,Gary Cox,383843,4,8376632,2011-06-08T07:56:17Z
196649741,42.9679515,-87.9651603,whammypower788,108601,4,3859138,2010-02-12T19:17:47Z
196649801,43.0551477,-87.9097313,ItalianMustache,1743198,7,37793405,2016-03-13T01:48:51Z
196649846,42.912351,-87.997093,woodpeck_fixbot,147510,2,2151937,2009-08-15T11:20:06Z
196649892,42.9213279,-87.9392151,whammypower788,108601,3,3346214,2009-12-11T01:43:48Z
196649954,42.9539265,-87.9377637,Gary Cox,383843,4,7291216,2011-02-15T01:42:01Z
196650019,42.9521413,-87.9520718,noliver,91568,6,18220745,2013-10-06T21:27:40Z
196650072,43.0807395,-88.0128207,adbrown,54598,3,7712921,2011-03-30T05:28:01Z
196650125,43.096877,-87.9689721,Ivan Komarov,69864,3,6243136,2010-10-31T17:43:40Z
196650195,43.1563673,-87.9665808,whammypower788,108601,4,4068840,2010-03-08T05:35:59Z
196650247,42.9609438,-87.8625953,whammypower788,108601,4,3764991,2010-02-01T04:39:51Z
196650311,43.0077366,-87.9423333,whammypower788,108601,3,3897182,2010-02-16T23:00:26Z
196650369,43.0141574,-87.9422706,be9110,23999,5,4056982,2010-03-07T02:06:19Z
